trans_Cl_vs_AGE_abscissa,trans_Cl_vs_AGE_spline,trans_Cl_vs_AGE_regression,trans_Cl_vs_AnionGap_abscissa,trans_Cl_vs_AnionGap_spline,trans_Cl_vs_AnionGap_regression,trans_Cl_vs_BUN_abscissa,trans_Cl_vs_BUN_spline,trans_Cl_vs_BUN_regression,trans_Cl_vs_Ca_abscissa,trans_Cl_vs_Ca_spline,trans_Cl_vs_Ca_regression,trans_Cl_vs_Chloride_abscissa,trans_Cl_vs_Chloride_spline,trans_Cl_vs_Chloride_regression,trans_Cl_vs_Creatinine_abscissa,trans_Cl_vs_Creatinine_spline,trans_Cl_vs_Creatinine_regression,trans_Cl_vs_Glucose_abscissa,trans_Cl_vs_Glucose_spline,trans_Cl_vs_Glucose_regression,trans_Cl_vs_HCO3_abscissa,trans_Cl_vs_HCO3_spline,trans_Cl_vs_HCO3_regression,trans_Cl_vs_HCT_abscissa,trans_Cl_vs_HCT_spline,trans_Cl_vs_HCT_regression,trans_Cl_vs_HR_abscissa,trans_Cl_vs_HR_spline,trans_Cl_vs_HR_regression,trans_Cl_vs_Hb_abscissa,trans_Cl_vs_Hb_spline,trans_Cl_vs_Hb_regression,trans_Cl_vs_K_abscissa,trans_Cl_vs_K_spline,trans_Cl_vs_K_regression,trans_Cl_vs_LacticAcid_abscissa,trans_Cl_vs_LacticAcid_spline,trans_Cl_vs_LacticAcid_regression,trans_Cl_vs_Na_abscissa,trans_Cl_vs_Na_spline,trans_Cl_vs_Na_regression,trans_Cl_vs_P_abscissa,trans_Cl_vs_P_spline,trans_Cl_vs_P_regression,trans_Cl_vs_PLT_abscissa,trans_Cl_vs_PLT_spline,trans_Cl_vs_PLT_regression,trans_Cl_vs_Temperature_abscissa,trans_Cl_vs_Temperature_spline,trans_Cl_vs_Temperature_regression,trans_Cl_vs_WBC_abscissa,trans_Cl_vs_WBC_spline,trans_Cl_vs_WBC_regression,trans_Cl_vs_WT_abscissa,trans_Cl_vs_WT_spline,trans_Cl_vs_WT_regression,trans_Cl_vs_logtAGE_abscissa,trans_Cl_vs_logtAGE_spline,trans_Cl_vs_logtAGE_regression,trans_Cl_vs_logtCreatinine_abscissa,trans_Cl_vs_logtCreatinine_spline,trans_Cl_vs_logtCreatinine_regression,trans_Cl_vs_logtWT_abscissa,trans_Cl_vs_logtWT_spline,trans_Cl_vs_logtWT_regression,trans_V_vs_AGE_abscissa,trans_V_vs_AGE_spline,trans_V_vs_AGE_regression,trans_V_vs_AnionGap_abscissa,trans_V_vs_AnionGap_spline,trans_V_vs_AnionGap_regression,trans_V_vs_BUN_abscissa,trans_V_vs_BUN_spline,trans_V_vs_BUN_regression,trans_V_vs_Ca_abscissa,trans_V_vs_Ca_spline,trans_V_vs_Ca_regression,trans_V_vs_Chloride_abscissa,trans_V_vs_Chloride_spline,trans_V_vs_Chloride_regression,trans_V_vs_Creatinine_abscissa,trans_V_vs_Creatinine_spline,trans_V_vs_Creatinine_regression,trans_V_vs_Glucose_abscissa,trans_V_vs_Glucose_spline,trans_V_vs_Glucose_regression,trans_V_vs_HCO3_abscissa,trans_V_vs_HCO3_spline,trans_V_vs_HCO3_regression,trans_V_vs_HCT_abscissa,trans_V_vs_HCT_spline,trans_V_vs_HCT_regression,trans_V_vs_HR_abscissa,trans_V_vs_HR_spline,trans_V_vs_HR_regression,trans_V_vs_Hb_abscissa,trans_V_vs_Hb_spline,trans_V_vs_Hb_regression,trans_V_vs_K_abscissa,trans_V_vs_K_spline,trans_V_vs_K_regression,trans_V_vs_LacticAcid_abscissa,trans_V_vs_LacticAcid_spline,trans_V_vs_LacticAcid_regression,trans_V_vs_Na_abscissa,trans_V_vs_Na_spline,trans_V_vs_Na_regression,trans_V_vs_P_abscissa,trans_V_vs_P_spline,trans_V_vs_P_regression,trans_V_vs_PLT_abscissa,trans_V_vs_PLT_spline,trans_V_vs_PLT_regression,trans_V_vs_Temperature_abscissa,trans_V_vs_Temperature_spline,trans_V_vs_Temperature_regression,trans_V_vs_WBC_abscissa,trans_V_vs_WBC_spline,trans_V_vs_WBC_regression,trans_V_vs_WT_abscissa,trans_V_vs_WT_spline,trans_V_vs_WT_regression,trans_V_vs_logtAGE_abscissa,trans_V_vs_logtAGE_spline,trans_V_vs_logtAGE_regression,trans_V_vs_logtCreatinine_abscissa,trans_V_vs_logtCreatinine_spline,trans_V_vs_logtCreatinine_regression,trans_V_vs_logtWT_abscissa,trans_V_vs_logtWT_spline,trans_V_vs_logtWT_regression,split
75.7273,0.152889,0.285797,32,-0.491646,-0.350063,139.667,-0.948298,-1.48432,14.2121,0.310705,0.255138,133.879,0.343057,0.498579,7.60606,-1.36993,-2.47874,466.485,0.234965,0.363602,36.3636,0.703297,0.92793,46.8424,0.638704,0.761876,144.576,0.756233,0.692205,16.5394,0.770578,0.934174,7.22727,0.468148,0.0961755,13.3424,-0.16087,-0.14369,162.909,0.199312,0.336843,8.75152,-0.384718,-0.337521,945.636,0.0793729,0.349219,89.5515,0.298605,0.47236,56.5121,0.496137,0.329067,173.142,0.735787,0.754169,0.0700058,0.439794,0.468174,1.28282,-0.545814,-0.512928,0.531834,0.588564,0.654008,75.7273,4.26773,4.27546,32,4.271,4.25602,139.667,4.18786,4.07244,14.2121,4.26478,4.35303,133.879,4.1496,4.23804,7.60606,4.05796,4.10577,466.485,4.25609,4.49876,36.3636,4.46087,4.38751,46.8424,4.36553,4.50189,144.576,4.36186,4.32316,16.5394,4.39886,4.56194,7.22727,4.55085,4.36867,13.3424,4.29362,4.2975,162.909,4.15016,4.29649,8.75152,4.21721,4.17284,945.636,4.20092,4.30222,89.5515,4.47297,4.26535,56.5121,4.35873,4.31787,173.142,4.94077,4.97816,0.0700058,4.32258,4.28911,1.28282,4.21444,4.27241,0.531834,4.56557,4.65593,All
76.4545,0.262387,0.270596,32.3333,-0.520864,-0.367842,141.444,-0.965986,-1.51766,14.3354,0.321712,0.249488,134.646,0.332437,0.497473,7.70101,-1.37945,-2.52457,472.081,0.232406,0.360495,36.7273,0.706558,0.937477,47.2404,0.652183,0.767657,145.929,0.772365,0.69632,16.6899,0.775215,0.943569,7.28788,0.434832,0.0874022,13.5071,-0.173236,-0.154023,163.485,0.182453,0.331958,8.85859,-0.39979,-0.356375,957.606,0.0745653,0.346109,90.2586,0.279489,0.477751,57.2354,0.484669,0.32537,175.04,0.711794,0.758674,0.0858282,0.40693,0.450238,1.32192,-0.570538,-0.54445,0.553435,0.516202,0.65862,76.4545,4.28098,4.27442,32.3333,4.26853,4.25529,141.444,4.19167,4.06881,14.3354,4.27051,4.35422,134.646,4.1474,4.23658,7.70101,4.07268,4.10293,472.081,4.24513,4.50238,36.7273,4.45613,4.38984,47.2404,4.38212,4.50734,145.929,4.36628,4.32398,16.6899,4.36225,4.56835,7.28788,4.53494,4.37017,13.5071,4.30099,4.29757,163.485,4.15192,4.29658,8.85859,4.20686,4.17026,957.606,4.18719,4.30238,90.2586,4.44498,4.26754,57.2354,4.35194,4.3183,175.04,4.94589,4.99258,0.0858282,4.32962,4.28818,1.32192,4.21529,4.27179,0.553435,4.52954,4.67063,All
77.1818,0.37638,0.255395,32.6667,-0.550082,-0.385621,143.222,-0.983675,-1.55099,14.4586,0.348474,0.243838,135.414,0.334093,0.496367,7.79596,-1.38898,-2.5704,477.677,0.229847,0.357388,37.0909,0.709619,0.947024,47.6384,0.667695,0.773438,147.283,0.789489,0.700436,16.8404,0.779804,0.952965,7.34848,0.401516,0.0786289,13.6717,-0.185601,-0.164357,164.061,0.166157,0.327073,8.96566,-0.413434,-0.375229,969.576,0.0684074,0.342999,90.9657,0.260374,0.483141,57.9586,0.472665,0.321674,176.938,0.687556,0.76318,0.101651,0.435314,0.432301,1.36102,-0.596892,-0.575972,0.575035,0.513467,0.663232,77.1818,4.33272,4.27338,32.6667,4.26606,4.25455,143.222,4.19547,4.06518,14.4586,4.28257,4.35541,135.414,4.14622,4.23512,7.79596,4.08739,4.10009,477.677,4.23417,4.50601,37.0909,4.4498,4.39217,47.6384,4.40275,4.51279,147.283,4.37021,4.3248,16.8404,4.32449,4.57477,7.34848,4.51902,4.37166,13.6717,4.30836,4.29764,164.061,4.15404,4.29666,8.96566,4.19595,4.16768,969.576,4.1721,4.30253,90.9657,4.41698,4.26973,57.9586,4.34518,4.31874,176.938,4.94884,5.007,0.101651,4.3166,4.28724,1.36102,4.20994,4.27118,0.575035,4.53479,4.68532,All
77.9091,0.172004,0.240194,33,-0.5793,-0.4034,145,-1.00136,-1.58433,14.5818,0.375236,0.238188,136.182,0.346116,0.495262,7.89091,-1.39851,-2.61623,483.273,0.227288,0.354281,37.4545,0.712082,0.956571,48.0364,0.684946,0.77922,148.636,0.810373,0.704552,16.9909,0.784151,0.962361,7.40909,0.3682,0.0698556,13.8364,-0.198613,-0.174691,164.636,0.149862,0.322187,9.07273,-0.427078,-0.394083,981.545,0.0622495,0.339889,91.6727,0.241258,0.488532,58.6818,0.460661,0.317978,178.836,0.663317,0.767686,0.117473,0.352981,0.414364,1.40013,-0.625179,-0.607494,0.596635,0.56638,0.667843,77.9091,4.29584,4.27234,33,4.26359,4.25382,145,4.19928,4.06155,14.5818,4.29463,4.35661,136.182,4.14587,4.23366,7.89091,4.1021,4.09725,483.273,4.22321,4.50963,37.4545,4.43871,4.3945,48.0364,4.42664,4.51824,148.636,4.37228,4.32562,16.9909,4.28647,4.58118,7.40909,4.50311,4.37316,13.8364,4.31134,4.29771,164.636,4.15617,4.29675,9.07273,4.18504,4.1651,981.545,4.15701,4.30268,91.6727,4.38899,4.27192,58.6818,4.33842,4.31918,178.836,4.95178,5.02142,0.117473,4.23928,4.28631,1.40013,4.19608,4.27057,0.596635,4.57386,4.70001,All
78.6364,0.219976,0.224992,33.3333,-0.576771,-0.421179,146.778,-1.01905,-1.61767,14.7051,0.401998,0.232538,136.949,0.358139,0.494156,7.98586,-1.40803,-2.66206,488.869,0.227879,0.351174,37.8182,0.714545,0.966119,48.4343,0.702465,0.785001,149.99,0.831257,0.708668,17.1414,0.788337,0.971756,7.4697,0.334884,0.0610823,14.001,-0.211833,-0.185025,165.212,0.138255,0.317302,9.1798,-0.436758,-0.412936,993.515,0.0560916,0.336779,92.3798,0.230491,0.493923,59.4051,0.448657,0.314282,180.734,0.639079,0.772192,0.133295,0.393676,0.396427,1.43923,-0.654199,-0.639016,0.618235,0.649008,0.672455,78.6364,4.30479,4.2713,33.3333,4.26096,4.25308,146.778,4.20309,4.05792,14.7051,4.30669,4.3578,136.949,4.14552,4.2322,7.98586,4.11682,4.09441,488.869,4.22111,4.51326,37.8182,4.42762,4.39683,48.4343,4.4509,4.52368,149.99,4.37436,4.32644,17.1414,4.24826,4.5876,7.4697,4.48719,4.37466,14.001,4.31208,4.29778,165.212,4.15922,4.29684,9.1798,4.17329,4.16252,993.515,4.14192,4.30284,92.3798,4.3568,4.27412,59.4051,4.33165,4.31962,180.734,4.95473,5.03584,0.133295,4.24856,4.28537,1.43923,4.17749,4.26996,0.618235,4.63333,4.7147,All
79.3636,0.255079,0.209791,33.6667,-0.574242,-0.438958,148.556,-1.03674,-1.65101,14.8283,0.42876,0.226888,137.717,0.370163,0.49305,8.08081,-1.41756,-2.70789,494.465,0.229876,0.348067,38.1818,0.715817,0.975666,48.8323,0.720294,0.790782,151.343,0.852966,0.712783,17.2919,0.792524,0.981152,7.5303,0.301568,0.052309,14.1657,-0.225101,-0.195359,165.788,0.134684,0.312417,9.28687,-0.445083,-0.43179,1005.48,0.0499336,0.333669,93.0869,0.226919,0.499314,60.1283,0.435895,0.310585,182.632,0.614841,0.776698,0.149118,0.386413,0.37849,1.47833,-0.683537,-0.670538,0.639836,0.733201,0.677067,79.3636,4.30024,4.27026,33.6667,4.25833,4.25234,148.556,4.20689,4.05429,14.8283,4.31874,4.35899,137.717,4.14518,4.23073,8.08081,4.13153,4.09157,494.465,4.22297,4.51689,38.1818,4.41447,4.39916,48.8323,4.47448,4.52913,151.343,4.37357,4.32726,17.2919,4.21005,4.59401,7.5303,4.47127,4.37616,14.1657,4.31198,4.29785,165.788,4.16387,4.29692,9.28687,4.16126,4.15994,1005.48,4.12683,4.30299,93.0869,4.32099,4.27631,60.1283,4.32514,4.32006,182.632,4.95767,5.05027,0.149118,4.33017,4.28444,1.47833,4.15481,4.26934,0.639836,4.69784,4.72939,All
80.0909,0.242677,0.19459,34,-0.571714,-0.456737,150.333,-1.05443,-1.68435,14.9515,0.455522,0.221238,138.485,0.382186,0.491944,8.17576,-1.42708,-2.75372,500.061,0.231932,0.344961,38.5455,0.715897,0.985213,49.2303,0.738123,0.796564,152.697,0.873245,0.716899,17.4424,0.795671,0.990548,7.59091,0.268252,0.0435357,14.3303,-0.23883,-0.205693,166.364,0.131113,0.307531,9.39394,-0.453408,-0.450644,1017.45,0.0437757,0.330559,93.7939,0.224114,0.504705,60.8515,0.421931,0.306889,184.53,0.590603,0.781204,0.16494,0.329387,0.360553,1.51744,-0.712379,-0.70206,0.661436,0.786379,0.681678,80.0909,4.28026,4.26922,34,4.2557,4.25161,150.333,4.2107,4.05066,14.9515,4.3308,4.36019,138.485,4.14483,4.22927,8.17576,4.14624,4.08873,500.061,4.22656,4.52051,38.5455,4.39925,4.40149,49.2303,4.49807,4.53458,152.697,4.36963,4.32808,17.4424,4.18397,4.60043,7.59091,4.45536,4.37766,14.3303,4.29649,4.29792,166.364,4.16852,4.29701,9.39394,4.14922,4.15737,1017.45,4.11174,4.30314,93.7939,4.28482,4.2785,60.8515,4.31912,4.32049,184.53,4.96062,5.06469,0.16494,4.23828,4.2835,1.51744,4.12937,4.26873,0.661436,4.75126,4.74409,All
80.8182,0.240158,0.179389,34.3333,-0.569185,-0.474516,152.111,-1.07212,-1.71769,15.0747,0.482284,0.215588,139.253,0.394209,0.490838,8.27071,-1.43661,-2.79955,505.657,0.234239,0.341854,38.9091,0.715977,0.99476,49.6283,0.755952,0.802345,154.051,0.892413,0.721015,17.5929,0.796167,0.999943,7.65152,0.234936,0.0347624,14.4949,-0.252681,-0.216027,166.939,0.127542,0.302646,9.50101,-0.457996,-0.469498,1029.42,0.017621,0.327449,94.501,0.228485,0.510096,61.5747,0.407546,0.303193,186.428,0.573325,0.78571,0.180763,0.328582,0.342616,1.55654,-0.738073,-0.733582,0.683036,0.816043,0.68629,80.8182,4.29241,4.26818,34.3333,4.25307,4.25087,152.111,4.21451,4.04703,15.0747,4.34286,4.36138,139.253,4.14449,4.22781,8.27071,4.16096,4.08589,505.657,4.23751,4.52414,38.9091,4.38403,4.40382,49.6283,4.52165,4.54003,154.051,4.36384,4.3289,17.5929,4.18878,4.60684,7.65152,4.43944,4.37916,14.4949,4.27694,4.29799,166.939,4.17317,4.2971,9.50101,4.13691,4.15479,1029.42,4.08108,4.30329,94.501,4.24524,4.28069,61.5747,4.31341,4.32093,186.428,4.96339,5.07911,0.180763,4.2908,4.28257,1.55654,4.10466,4.26812,0.683036,4.79491,4.75878,All
81.5455,0.181577,0.164188,34.6667,-0.566656,-0.492295,153.889,-1.08981,-1.75103,15.198,0.509046,0.209938,140.02,0.406232,0.489732,8.36566,-1.44613,-2.84538,511.253,0.236546,0.338747,39.2727,0.713082,1.00431,50.0263,0.773781,0.808126,155.404,0.910417,0.725131,17.7434,0.796663,1.00934,7.71212,0.20162,0.0259891,14.6596,-0.266531,-0.226361,167.515,0.123971,0.297761,9.60808,-0.459149,-0.488351,1041.39,-0.0139347,0.324339,95.2081,0.2375,0.515486,62.298,0.392452,0.299497,188.326,0.558336,0.790215,0.196585,0.258484,0.324679,1.59564,-0.762575,-0.765104,0.704636,0.81601,0.690902,81.5455,4.27857,4.26714,34.6667,4.25044,4.25014,153.889,4.21832,4.0434,15.198,4.35492,4.36257,140.02,4.14414,4.22635,8.36566,4.17567,4.08305,511.253,4.24846,4.52776,39.2727,4.36738,4.40615,50.0263,4.54524,4.54548,155.404,4.35672,4.32972,17.7434,4.19358,4.61325,7.71212,4.42353,4.38065,14.6596,4.25739,4.29806,167.515,4.17782,4.29719,9.60808,4.12481,4.15221,1041.39,4.04622,4.30345,95.2081,4.20351,4.28288,62.298,4.30841,4.32137,188.326,4.96611,5.09353,0.196585,4.22741,4.28163,1.59564,4.08041,4.26751,0.704636,4.82577,4.77347,All
82.2727,0.139925,0.148986,35,-0.564128,-0.510074,155.667,-1.10749,-1.78436,15.3212,0.535808,0.204288,140.788,0.418256,0.488626,8.46061,-1.45566,-2.89121,516.848,0.238853,0.33564,39.6364,0.709195,1.01385,50.4242,0.79024,0.813908,156.758,0.924145,0.729246,17.8939,0.797159,1.01873,7.77273,0.168304,0.0172158,14.8242,-0.280382,-0.236695,168.091,0.1204,0.292876,9.71515,-0.446562,-0.507205,1053.36,-0.0454904,0.321229,95.9152,0.26135,0.520877,63.0212,0.376756,0.2958,190.224,0.555746,0.794721,0.212408,0.205043,0.306742,1.63475,-0.787077,-0.796626,0.726237,0.789002,0.695514,82.2727,4.25684,4.2661,35,4.24781,4.2494,155.667,4.22212,4.03977,15.3212,4.36698,4.36377,140.788,4.14379,4.22489,8.46061,4.19039,4.08021,516.848,4.25941,4.53139,39.6364,4.35026,4.40848,50.4242,4.56526,4.55092,156.758,4.34504,4.33054,17.8939,4.19839,4.61967,7.77273,4.40761,4.38215,14.8242,4.23784,4.29813,168.091,4.18247,4.29727,9.71515,4.11521,4.14963,1053.36,4.01136,4.3036,95.9152,4.17095,4.28507,63.0212,4.30531,4.32181,190.224,4.97103,5.10795,0.212408,4.3333,4.2807,1.63475,4.05615,4.2669,0.726237,4.84389,4.78816,All
83,0.157633,0.133785,35.3333,-0.561599,-0.527853,157.444,-1.13012,-1.8177,15.4444,0.56257,0.198638,141.556,0.430279,0.48752,8.55556,-1.46518,-2.93704,522.444,0.240748,0.332533,40,0.705308,1.0234,50.8222,0.803678,0.819689,158.111,0.929036,0.733362,18.0444,0.797655,1.02813,7.83333,0.134988,0.00844254,14.9889,-0.294232,-0.247029,168.667,0.116829,0.28799,9.82222,-0.433975,-0.526059,1065.33,-0.0770461,0.318119,96.6222,0.440515,0.526268,63.7444,0.35975,0.292104,192.122,0.561689,0.799227,0.22823,0.272947,0.288805,1.67385,-0.809619,-0.828148,0.747837,0.749698,0.700125,83,4.2364,4.26506,35.3333,4.24518,4.24867,157.444,4.21586,4.03614,15.4444,4.37903,4.36496,141.556,4.14345,4.22342,8.55556,4.2051,4.07737,522.444,4.27574,4.53501,40,4.33314,4.41081,50.8222,4.57746,4.55637,158.111,4.32615,4.33136,18.0444,4.20319,4.62608,7.83333,4.39169,4.38365,14.9889,4.21829,4.2982,168.667,4.18712,4.29736,9.82222,4.10561,4.14705,1065.33,3.9765,4.30375,96.6222,4.29563,4.28726,63.7444,4.30646,4.32225,192.122,4.97746,5.12237,0.22823,4.2843,4.27976,1.67385,4.03434,4.26628,0.747837,4.85568,4.80285,All
83.7273,0.211812,0.118584,35.6667,-0.55907,-0.545632,159.222,-1.15389,-1.85104,15.5677,0.589332,0.192988,142.323,0.442302,0.486414,8.65051,-1.47471,-2.98287,528.04,0.241458,0.329426,40.3636,0.69587,1.03295,51.2202,0.81693,0.82547,159.465,0.932263,0.737478,18.1949,0.798151,1.03753,7.89394,0.101672,-0.000330753,15.1535,-0.308083,-0.257363,169.242,0.128913,0.283105,9.92929,-0.421388,-0.544913,1077.3,-0.108602,0.315009,97.3293,0.370721,0.531659,64.4677,0.342744,0.288408,194.02,0.567631,0.803733,0.244052,0.245549,0.270868,1.71295,-0.8233,-0.85967,0.769437,0.704884,0.704737,83.7273,4.22218,4.26402,35.6667,4.24255,4.24793,159.222,4.20728,4.03251,15.5677,4.39109,4.36615,142.323,4.1431,4.22196,8.65051,4.21981,4.07453,528.04,4.30755,4.53864,40.3636,4.31634,4.41314,51.2202,4.58921,4.56182,159.465,4.30594,4.33218,18.1949,4.208,4.6325,7.89394,4.37578,4.38515,15.1535,4.19875,4.29827,169.242,4.19093,4.29745,9.92929,4.09601,4.14447,1077.3,3.94163,4.3039,97.3293,4.25907,4.28945,64.4677,4.3076,4.32268,194.02,4.98389,5.13679,0.244052,4.30972,4.27883,1.71295,4.02359,4.26567,0.769437,4.86374,4.81754,All
84.4545,0.217683,0.103383,36,-0.556541,-0.563411,161,-1.17766,-1.88438,15.6909,0.616094,0.187338,143.091,0.454325,0.485309,8.74545,-1.48423,-3.0287,533.636,0.242169,0.326319,40.7273,0.686431,1.0425,51.6182,0.826086,0.831252,160.818,0.935489,0.741594,18.3455,0.798647,1.04692,7.95455,0.0683563,-0.00910405,15.3182,-0.321933,-0.267697,169.818,0.162524,0.27822,10.0364,-0.408801,-0.563767,1089.27,-0.140158,0.311899,98.0364,0.474203,0.53705,65.1909,0.325738,0.284712,195.918,0.573574,0.808239,0.259875,0.266623,0.252931,1.75205,-0.836981,-0.891192,0.791037,0.655014,0.709349,84.4545,4.20755,4.26298,36,4.23992,4.24719,161,4.19869,4.02888,15.6909,4.40315,4.36735,143.091,4.14275,4.2205,8.74545,4.23453,4.07169,533.636,4.33935,4.54227,40.7273,4.29954,4.41547,51.6182,4.5911,4.56727,160.818,4.28573,4.333,18.3455,4.21281,4.63891,7.95455,4.35986,4.38665,15.3182,4.1792,4.29834,169.818,4.19359,4.29754,10.0364,4.08641,4.14189,1089.27,3.90677,4.30406,98.0364,4.22641,4.29164,65.1909,4.30875,4.32312,195.918,4.99032,5.15121,0.259875,4.31363,4.27789,1.75205,4.01283,4.26506,0.791037,4.86596,4.83224,All
85.1818,0.179539,0.0881816,36.3333,-0.554013,-0.58119,162.778,-1.20143,-1.91772,15.8141,0.642856,0.181688,143.859,0.466349,0.484203,8.8404,-1.49376,-3.07453,539.232,0.242879,0.323212,41.0909,0.675208,1.05204,52.0162,0.830966,0.837033,162.172,0.923071,0.745709,18.496,0.799143,1.05632,8.01515,0.0350404,-0.0178773,15.4828,-0.335784,-0.278031,170.394,0.196135,0.273335,10.1434,-0.396214,-0.58262,1101.24,-0.171713,0.30879,98.7434,0.575927,0.54244,65.9141,0.308732,0.281015,197.816,0.579517,0.812745,0.275697,0.259267,0.234994,1.79116,-0.83396,-0.922714,0.812638,0.611007,0.71396,85.1818,4.20058,4.26194,36.3333,4.23729,4.24646,162.778,4.1901,4.02525,15.8141,4.41521,4.36854,143.859,4.14241,4.21904,8.8404,4.24924,4.06885,539.232,4.37116,4.54589,41.0909,4.28337,4.4178,52.0162,4.58287,4.57271,162.172,4.2549,4.33382,18.496,4.21761,4.64533,8.01515,4.34395,4.38815,15.4828,4.15965,4.29841,170.394,4.19625,4.29762,10.1434,4.07682,4.13932,1101.24,3.87191,4.30421,98.7434,4.30911,4.29383,65.9141,4.3099,4.32356,197.816,4.99675,5.16563,0.275697,4.28493,4.27696,1.79116,4.03102,4.26445,0.812638,4.8661,4.84693,All
85.9091,0.0963014,0.0729804,36.6667,-0.551484,-0.598969,164.556,-1.2252,-1.95106,15.9374,0.669618,0.176038,144.626,0.478372,0.483097,8.93535,-1.50329,-3.12036,544.828,0.243589,0.320106,41.4545,0.658634,1.06159,52.4141,0.83468,0.842814,163.525,0.871104,0.749825,18.6465,0.799639,1.06571,8.07576,0.00172443,-0.0266506,15.6475,-0.349634,-0.288365,170.97,0.229746,0.268449,10.2505,-0.383627,-0.601474,1113.21,-0.203269,0.30568,99.4505,0.546685,0.547831,66.6374,0.291726,0.277319,199.714,0.598101,0.817251,0.29152,0.211161,0.217058,1.83026,-0.810144,-0.954237,0.834238,0.567,0.718572,85.9091,4.21734,4.26091,36.6667,4.23466,4.24572,164.556,4.18152,4.02162,15.9374,4.42727,4.36973,144.626,4.14206,4.21758,8.93535,4.26396,4.06601,544.828,4.40296,4.54952,41.4545,4.26911,4.42013,52.4141,4.57191,4.57816,163.525,4.19983,4.33464,18.6465,4.22242,4.65174,8.07576,4.32803,4.38965,15.6475,4.1401,4.29848,170.97,4.19891,4.29771,10.2505,4.06722,4.13674,1113.21,3.83704,4.30436,99.4505,4.29731,4.29602,66.6374,4.31105,4.324,199.714,5.00601,5.18005,0.29152,4.28449,4.27602,1.83026,4.08525,4.26383,0.834238,4.86625,4.86162,All
86.6364,0.029876,0.0577792,37,-0.548955,-0.616748,166.333,-1.24897,-1.9844,16.0606,0.69638,0.170388,145.394,0.490395,0.481991,9.0303,-1.51281,-3.16619,550.424,0.244299,0.316999,41.8182,0.642059,1.07114,52.8121,0.832624,0.848596,164.879,0.819136,0.753941,18.797,0.800135,1.07511,8.13636,-0.0315915,-0.0354239,15.8121,-0.363484,-0.298699,171.545,0.263357,0.263564,10.3576,-0.37104,-0.620328,1125.18,-0.234825,0.30257,100.158,0.60133,0.553222,67.3606,0.27472,0.273623,201.612,0.63764,0.821757,0.307342,0.17616,0.199121,1.86936,-0.786327,-0.985759,0.855838,0.536502,0.723184,86.6364,4.26713,4.25987,37,4.23203,4.24499,166.333,4.17293,4.01799,16.0606,4.43932,4.37093,145.394,4.14171,4.21611,9.0303,4.27867,4.06317,550.424,4.43477,4.55314,41.8182,4.25486,4.42245,52.8121,4.54745,4.58361,164.879,4.14477,4.33546,18.797,4.22722,4.65816,8.13636,4.31211,4.39114,15.8121,4.12055,4.29855,171.545,4.20157,4.2978,10.3576,4.05762,4.13416,1125.18,3.80218,4.30451,100.158,4.30459,4.29821,67.3606,4.31219,4.32444,201.612,5.01994,5.19447,0.307342,4.2474,4.27509,1.86936,4.13947,4.26322,0.855838,4.86805,4.87631,All
87.3636,0.041171,0.042578,37.3333,-0.546427,-0.634527,168.111,-1.27274,-2.01774,16.1838,0.723142,0.164738,146.162,0.502418,0.480885,9.12525,-1.52234,-3.21202,556.02,0.24501,0.313892,42.1818,0.618548,1.08068,53.2101,0.812476,0.854377,166.232,0.767169,0.758057,18.9475,0.800631,1.0845,8.19697,-0.0649075,-0.0441972,15.9768,-0.377335,-0.309033,172.121,0.296968,0.258679,10.4646,-0.358453,-0.639182,1137.15,-0.26638,0.29946,100.865,0.823423,0.558613,68.0838,0.257714,0.269926,203.51,0.677179,0.826262,0.323165,0.25723,0.181184,1.90847,-0.762511,-1.01728,0.877438,0.540573,0.727795,87.3636,4.2908,4.25883,37.3333,4.2294,4.24425,168.111,4.16435,4.01436,16.1838,4.45138,4.37212,146.162,4.14137,4.21465,9.12525,4.29338,4.06033,556.02,4.46657,4.55677,42.1818,4.24473,4.42478,53.2101,4.48118,4.58906,166.232,4.0897,4.33628,18.9475,4.23203,4.66457,8.19697,4.2962,4.39264,15.9768,4.101,4.29863,172.121,4.20422,4.29788,10.4646,4.04802,4.13158,1137.15,3.76732,4.30467,100.865,4.384,4.3004,68.0838,4.31334,4.32488,203.51,5.03387,5.20889,0.323165,4.21865,4.27415,1.90847,4.1937,4.26261,0.877438,4.87628,4.891,All
