trans_Cl_vs_AGE_abscissa,trans_Cl_vs_AGE_spline,trans_Cl_vs_AGE_regression,trans_Cl_vs_AnionGap_abscissa,trans_Cl_vs_AnionGap_spline,trans_Cl_vs_AnionGap_regression,trans_Cl_vs_BUN_abscissa,trans_Cl_vs_BUN_spline,trans_Cl_vs_BUN_regression,trans_Cl_vs_Ca_abscissa,trans_Cl_vs_Ca_spline,trans_Cl_vs_Ca_regression,trans_Cl_vs_Chloride_abscissa,trans_Cl_vs_Chloride_spline,trans_Cl_vs_Chloride_regression,trans_Cl_vs_Creatinine_abscissa,trans_Cl_vs_Creatinine_spline,trans_Cl_vs_Creatinine_regression,trans_Cl_vs_Glucose_abscissa,trans_Cl_vs_Glucose_spline,trans_Cl_vs_Glucose_regression,trans_Cl_vs_HCO3_abscissa,trans_Cl_vs_HCO3_spline,trans_Cl_vs_HCO3_regression,trans_Cl_vs_HCT_abscissa,trans_Cl_vs_HCT_spline,trans_Cl_vs_HCT_regression,trans_Cl_vs_HR_abscissa,trans_Cl_vs_HR_spline,trans_Cl_vs_HR_regression,trans_Cl_vs_Hb_abscissa,trans_Cl_vs_Hb_spline,trans_Cl_vs_Hb_regression,trans_Cl_vs_K_abscissa,trans_Cl_vs_K_spline,trans_Cl_vs_K_regression,trans_Cl_vs_LacticAcid_abscissa,trans_Cl_vs_LacticAcid_spline,trans_Cl_vs_LacticAcid_regression,trans_Cl_vs_Na_abscissa,trans_Cl_vs_Na_spline,trans_Cl_vs_Na_regression,trans_Cl_vs_P_abscissa,trans_Cl_vs_P_spline,trans_Cl_vs_P_regression,trans_Cl_vs_PLT_abscissa,trans_Cl_vs_PLT_spline,trans_Cl_vs_PLT_regression,trans_Cl_vs_Temperature_abscissa,trans_Cl_vs_Temperature_spline,trans_Cl_vs_Temperature_regression,trans_Cl_vs_WBC_abscissa,trans_Cl_vs_WBC_spline,trans_Cl_vs_WBC_regression,trans_Cl_vs_WT_abscissa,trans_Cl_vs_WT_spline,trans_Cl_vs_WT_regression,trans_Cl_vs_logtAGE_abscissa,trans_Cl_vs_logtAGE_spline,trans_Cl_vs_logtAGE_regression,trans_Cl_vs_logtAnionGap_abscissa,trans_Cl_vs_logtAnionGap_spline,trans_Cl_vs_logtAnionGap_regression,trans_Cl_vs_logtBUN_abscissa,trans_Cl_vs_logtBUN_spline,trans_Cl_vs_logtBUN_regression,trans_Cl_vs_logtCreatinine_abscissa,trans_Cl_vs_logtCreatinine_spline,trans_Cl_vs_logtCreatinine_regression,trans_Cl_vs_logtGlucose_abscissa,trans_Cl_vs_logtGlucose_spline,trans_Cl_vs_logtGlucose_regression,trans_Cl_vs_logtHCO3_abscissa,trans_Cl_vs_logtHCO3_spline,trans_Cl_vs_logtHCO3_regression,trans_Cl_vs_logtHCT_abscissa,trans_Cl_vs_logtHCT_spline,trans_Cl_vs_logtHCT_regression,trans_Cl_vs_logtHb_abscissa,trans_Cl_vs_logtHb_spline,trans_Cl_vs_logtHb_regression,trans_Cl_vs_logtK_abscissa,trans_Cl_vs_logtK_spline,trans_Cl_vs_logtK_regression,trans_Cl_vs_logtLacticAcid_abscissa,trans_Cl_vs_logtLacticAcid_spline,trans_Cl_vs_logtLacticAcid_regression,trans_Cl_vs_logtP_abscissa,trans_Cl_vs_logtP_spline,trans_Cl_vs_logtP_regression,trans_Cl_vs_logtWT_abscissa,trans_Cl_vs_logtWT_spline,trans_Cl_vs_logtWT_regression,trans_V_vs_AGE_abscissa,trans_V_vs_AGE_spline,trans_V_vs_AGE_regression,trans_V_vs_AnionGap_abscissa,trans_V_vs_AnionGap_spline,trans_V_vs_AnionGap_regression,trans_V_vs_BUN_abscissa,trans_V_vs_BUN_spline,trans_V_vs_BUN_regression,trans_V_vs_Ca_abscissa,trans_V_vs_Ca_spline,trans_V_vs_Ca_regression,trans_V_vs_Chloride_abscissa,trans_V_vs_Chloride_spline,trans_V_vs_Chloride_regression,trans_V_vs_Creatinine_abscissa,trans_V_vs_Creatinine_spline,trans_V_vs_Creatinine_regression,trans_V_vs_Glucose_abscissa,trans_V_vs_Glucose_spline,trans_V_vs_Glucose_regression,trans_V_vs_HCO3_abscissa,trans_V_vs_HCO3_spline,trans_V_vs_HCO3_regression,trans_V_vs_HCT_abscissa,trans_V_vs_HCT_spline,trans_V_vs_HCT_regression,trans_V_vs_HR_abscissa,trans_V_vs_HR_spline,trans_V_vs_HR_regression,trans_V_vs_Hb_abscissa,trans_V_vs_Hb_spline,trans_V_vs_Hb_regression,trans_V_vs_K_abscissa,trans_V_vs_K_spline,trans_V_vs_K_regression,trans_V_vs_LacticAcid_abscissa,trans_V_vs_LacticAcid_spline,trans_V_vs_LacticAcid_regression,trans_V_vs_Na_abscissa,trans_V_vs_Na_spline,trans_V_vs_Na_regression,trans_V_vs_P_abscissa,trans_V_vs_P_spline,trans_V_vs_P_regression,trans_V_vs_PLT_abscissa,trans_V_vs_PLT_spline,trans_V_vs_PLT_regression,trans_V_vs_Temperature_abscissa,trans_V_vs_Temperature_spline,trans_V_vs_Temperature_regression,trans_V_vs_WBC_abscissa,trans_V_vs_WBC_spline,trans_V_vs_WBC_regression,trans_V_vs_WT_abscissa,trans_V_vs_WT_spline,trans_V_vs_WT_regression,trans_V_vs_logtAGE_abscissa,trans_V_vs_logtAGE_spline,trans_V_vs_logtAGE_regression,trans_V_vs_logtAnionGap_abscissa,trans_V_vs_logtAnionGap_spline,trans_V_vs_logtAnionGap_regression,trans_V_vs_logtBUN_abscissa,trans_V_vs_logtBUN_spline,trans_V_vs_logtBUN_regression,trans_V_vs_logtCreatinine_abscissa,trans_V_vs_logtCreatinine_spline,trans_V_vs_logtCreatinine_regression,trans_V_vs_logtGlucose_abscissa,trans_V_vs_logtGlucose_spline,trans_V_vs_logtGlucose_regression,trans_V_vs_logtHCO3_abscissa,trans_V_vs_logtHCO3_spline,trans_V_vs_logtHCO3_regression,trans_V_vs_logtHCT_abscissa,trans_V_vs_logtHCT_spline,trans_V_vs_logtHCT_regression,trans_V_vs_logtHb_abscissa,trans_V_vs_logtHb_spline,trans_V_vs_logtHb_regression,trans_V_vs_logtK_abscissa,trans_V_vs_logtK_spline,trans_V_vs_logtK_regression,trans_V_vs_logtLacticAcid_abscissa,trans_V_vs_logtLacticAcid_spline,trans_V_vs_logtLacticAcid_regression,trans_V_vs_logtP_abscissa,trans_V_vs_logtP_spline,trans_V_vs_logtP_regression,trans_V_vs_logtWT_abscissa,trans_V_vs_logtWT_spline,trans_V_vs_logtWT_regression,split
58.2727,0.687644,0.65685,24,0.09228,0.0457306,97,-0.689189,-0.814511,11.2545,0.293056,0.37917,115.455,0.370201,0.508358,5.32727,-0.998759,-1.4252,332.182,0.58693,0.432495,27.6364,0.643895,0.736618,37.2909,0.65987,0.679957,112.091,0.488377,0.6009,12.9273,0.781572,0.795729,5.77273,0.41938,0.365309,9.39091,0.0312452,0.045607,149.091,0.439468,0.434441,6.18182,0.0695793,0.064447,658.364,0.152305,0.47227,72.5818,0.639955,0.291019,39.1545,0.408061,0.410056,127.591,0.725703,0.692715,-0.309733,0.877063,0.902486,0.118291,0.447622,0.437676,-0.446477,0.876073,0.855024,0.344345,0.206996,0.245114,0.0935772,0.533908,0.539811,-0.0330206,0.588614,0.521691,0.00172475,0.520847,0.554596,0.0272147,0.531003,0.580348,0.169129,0.454584,0.466661,0.52128,0.233125,0.444553,-0.375686,0.723795,0.801778,0.0134285,0.652385,0.552049,58.2727,4.34603,4.29584,24,4.28086,4.2846,97,4.0879,4.18909,11.2545,4.21244,4.3553,115.455,4.29703,4.28642,5.32727,4.10857,4.16076,332.182,4.51948,4.43031,27.6364,4.3597,4.31946,37.2909,4.4382,4.39382,112.091,4.31341,4.29704,12.9273,4.50959,4.43649,5.77273,4.3387,4.32901,9.39091,4.1793,4.30641,149.091,4.29493,4.30875,6.18182,4.24699,4.24909,658.364,4.25643,4.29529,72.5818,4.49799,4.23202,39.1545,4.36502,4.32286,127.591,4.62671,4.60027,-0.309733,4.35002,4.29898,0.118291,4.27841,4.29044,-0.446477,4.29115,4.30806,0.344345,4.27955,4.28403,0.0935772,4.29388,4.30607,-0.0330206,4.28045,4.28792,0.00172475,4.36845,4.2971,0.0272147,4.27846,4.31075,0.169129,4.35348,4.30937,0.52128,4.34214,4.3071,-0.375686,4.30489,4.31222,0.0134285,4.28099,4.30112,All
59,0.778165,0.641824,24.3333,0.0644069,0.0264785,98.7778,-0.707473,-0.851603,11.3778,0.290463,0.372799,116.222,0.457062,0.505455,5.42222,-1.01859,-1.47232,337.778,0.554178,0.428987,28,0.569539,0.747989,37.6889,0.614538,0.689172,113.444,0.556818,0.605014,13.0778,0.864688,0.809558,5.83333,0.370837,0.358456,9.55556,0.0193142,0.0337027,149.667,0.419286,0.428013,6.28889,0.0712762,0.04302,670.333,0.144829,0.470256,73.2889,0.632747,0.298037,39.8778,0.42733,0.405899,129.489,0.7434,0.698887,-0.29391,0.813299,0.884732,0.137198,0.453715,0.42079,-0.394193,0.851442,0.817319,0.383448,0.185793,0.212956,0.123564,0.630162,0.537554,-0.015801,0.601022,0.534503,0.0143606,0.66972,0.563988,0.0414774,0.565063,0.593987,0.181491,0.428072,0.460858,0.55678,0.192621,0.43774,-0.34221,0.684377,0.778396,0.0350287,0.510669,0.558383,59,4.35902,4.29527,24.3333,4.27486,4.28433,98.7778,4.08872,4.18629,11.3778,4.20943,4.35771,116.222,4.26953,4.28604,5.42222,4.09779,4.15763,337.778,4.52571,4.43454,28,4.36154,4.32113,37.6889,4.42083,4.40093,113.444,4.22766,4.29745,13.0778,4.45876,4.44456,5.83333,4.31067,4.33041,9.55556,4.17157,4.30676,149.667,4.34969,4.30972,6.28889,4.2381,4.2472,670.333,4.25537,4.29539,73.2889,4.50376,4.23365,39.8778,4.38369,4.32381,129.489,4.62445,4.61339,-0.29391,4.35146,4.29862,0.137198,4.28943,4.29025,-0.394193,4.27161,4.30605,0.383448,4.23237,4.28321,0.123564,4.25179,4.31027,-0.015801,4.29296,4.28978,0.0143606,4.28204,4.30433,0.0414774,4.36052,4.31868,0.181491,4.3469,4.31064,0.55678,4.28149,4.30812,-0.34221,4.33058,4.31033,0.0350287,4.23273,4.3144,All
59.7273,0.65208,0.626797,24.6667,0.0365337,0.00722636,100.556,-0.725757,-0.888695,11.501,0.28787,0.366428,116.99,0.463585,0.502551,5.51717,-1.03742,-1.51943,343.374,0.51941,0.425479,28.3636,0.663918,0.759359,38.0869,0.706643,0.698387,114.798,0.692301,0.609128,13.2283,0.945842,0.823386,5.89394,0.330816,0.351604,9.7202,0.00748308,0.0217983,150.242,0.403017,0.421585,6.39596,0.0640283,0.0215929,682.303,0.141432,0.468241,73.996,0.625539,0.305054,40.601,0.446993,0.401743,131.387,0.730798,0.705059,-0.278088,0.793668,0.866979,0.156105,0.443187,0.403905,-0.341908,0.777332,0.779614,0.422551,0.145719,0.180798,0.153551,0.373868,0.535297,0.00141871,0.613429,0.547315,0.0269965,0.662131,0.573379,0.05574,0.659614,0.607625,0.193852,0.37746,0.455054,0.59228,0.291024,0.430927,-0.308733,0.97454,0.755015,0.056629,0.495169,0.564717,59.7273,4.34626,4.29469,24.6667,4.26886,4.28406,100.556,4.08953,4.1835,11.501,4.20643,4.36012,116.99,4.25278,4.28565,5.51717,4.08517,4.1545,343.374,4.52908,4.43877,28.3636,4.32175,4.3228,38.0869,4.47148,4.40804,114.798,4.26387,4.29787,13.2283,4.40569,4.45263,5.89394,4.28763,4.33182,9.7202,4.1665,4.30711,150.242,4.39077,4.31069,6.39596,4.22833,4.24531,682.303,4.25408,4.29549,73.996,4.50953,4.23529,40.601,4.39864,4.32475,131.387,4.60714,4.62651,-0.278088,4.36244,4.29825,0.156105,4.29549,4.29006,-0.341908,4.30075,4.30404,0.422551,4.28898,4.2824,0.153551,4.22339,4.31448,0.00141871,4.30547,4.29164,0.0269965,4.26129,4.31156,0.05574,4.35015,4.32661,0.193852,4.3052,4.31191,0.59228,4.22152,4.30914,-0.308733,4.33711,4.30844,0.056629,4.29543,4.32767,All
60.4545,0.60577,0.61177,25,0.00866052,-0.0120257,102.333,-0.744041,-0.925787,11.6242,0.285554,0.360056,117.758,0.391599,0.499647,5.61212,-1.05625,-1.56655,348.97,0.484683,0.42197,28.7273,0.758298,0.77073,38.4848,0.891545,0.707601,116.152,0.523727,0.613243,13.3788,1.00012,0.837214,5.95455,0.313144,0.344751,9.88485,-0.00434806,0.00989401,150.818,0.392129,0.415156,6.50303,0.049302,0.000165853,694.273,0.138035,0.466226,74.703,0.61833,0.312071,41.3242,0.466545,0.397587,133.285,0.696511,0.711231,-0.262265,0.879277,0.849225,0.175012,0.431161,0.387019,-0.289624,0.708229,0.741909,0.461654,0.115302,0.14864,0.183538,0.655386,0.53304,0.0186384,0.637389,0.560126,0.0396324,0.520421,0.582771,0.0700027,0.729621,0.621264,0.206213,0.286193,0.449251,0.62778,0.390748,0.424115,-0.275257,0.867997,0.731633,0.0782292,0.630012,0.571051,60.4545,4.28889,4.29412,25,4.26286,4.28379,102.333,4.09035,4.18071,11.6242,4.20386,4.36253,117.758,4.27074,4.28526,5.61212,4.07255,4.15138,348.97,4.53001,4.443,28.7273,4.28195,4.32448,38.4848,4.49627,4.41515,116.152,4.32858,4.29828,13.3788,4.39234,4.4607,5.95455,4.27773,4.33322,9.88485,4.16142,4.30746,150.818,4.41302,4.31166,6.50303,4.2193,4.24342,694.273,4.2528,4.29559,74.703,4.51529,4.23692,41.3242,4.41307,4.32569,133.285,4.58046,4.63963,-0.262265,4.39865,4.29789,0.175012,4.30111,4.28987,-0.289624,4.30292,4.30203,0.461654,4.30676,4.28159,0.183538,4.45201,4.31869,0.0186384,4.30221,4.29349,0.0396324,4.36748,4.31879,0.0700027,4.30077,4.33454,0.206213,4.26886,4.31318,0.62778,4.23026,4.31017,-0.275257,4.34477,4.30655,0.0782292,4.34017,4.34094,All
61.1818,0.600551,0.596744,25.3333,-0.0157946,-0.0312779,104.111,-0.762325,-0.962878,11.7475,0.284364,0.353685,118.525,0.355454,0.496744,5.70707,-1.07508,-1.61366,354.566,0.451004,0.418462,29.0909,0.819755,0.7821,38.8828,0.897867,0.716816,117.505,0.614842,0.617357,13.5293,1.00958,0.851043,6.01515,0.297956,0.337899,10.0495,-0.0161536,-0.00201031,151.394,0.385546,0.408728,6.6101,0.0290761,-0.0212612,706.242,0.134638,0.464212,75.4101,0.611122,0.319089,42.0475,0.485002,0.393431,135.183,0.653174,0.717403,-0.246443,0.910535,0.831472,0.193919,0.419134,0.370134,-0.237339,0.734331,0.704204,0.500757,0.0970182,0.116481,0.213525,0.488037,0.530783,0.0358581,0.661897,0.572938,0.0522683,0.430494,0.592163,0.0842654,0.492095,0.634902,0.218575,0.246113,0.443447,0.663281,0.424103,0.417302,-0.24178,0.814943,0.708252,0.0998295,0.52181,0.577385,61.1818,4.24541,4.29355,25.3333,4.26119,4.28352,104.111,4.09117,4.17791,11.7475,4.20309,4.36493,118.525,4.27664,4.28487,5.70707,4.05993,4.14825,354.566,4.5288,4.44723,29.0909,4.26289,4.32615,38.8828,4.42816,4.42226,117.505,4.34703,4.29869,13.5293,4.44665,4.46877,6.01515,4.26929,4.33462,10.0495,4.15728,4.30781,151.394,4.41898,4.31263,6.6101,4.21261,4.24153,706.242,4.25152,4.29568,75.4101,4.52106,4.23855,42.0475,4.42454,4.32664,135.183,4.55168,4.65275,-0.246443,4.36653,4.29752,0.193919,4.30672,4.28969,-0.237339,4.27545,4.30002,0.500757,4.32552,4.28078,0.213525,4.29312,4.32289,0.0358581,4.2982,4.29535,0.0522683,4.25497,4.32602,0.0842654,4.17318,4.34248,0.218575,4.27502,4.31445,0.663281,4.28057,4.31119,-0.24178,4.34003,4.30466,0.0998295,4.31168,4.35421,All
61.9091,0.575007,0.581717,25.6667,-0.0402498,-0.05053,105.889,-0.780608,-0.99997,11.8707,0.283174,0.347314,119.293,0.352231,0.49384,5.80202,-1.09391,-1.66078,360.162,0.41992,0.414953,29.4545,0.782444,0.793471,39.2808,0.844633,0.72603,118.859,0.596146,0.621471,13.6798,0.98584,0.864871,6.07576,0.282767,0.331047,10.2141,-0.0278879,-0.0139146,151.97,0.38095,0.4023,6.71717,0.00543796,-0.0426883,718.212,0.131241,0.462197,76.1172,0.603914,0.326106,42.7707,0.501859,0.389274,137.081,0.613696,0.723575,-0.23062,0.898968,0.813718,0.212826,0.385207,0.353248,-0.185055,0.800761,0.6665,0.53986,0.08659,0.0843232,0.243512,0.59948,0.528526,0.0530777,0.685694,0.58575,0.0649042,0.656287,0.601554,0.098528,0.54491,0.648541,0.230936,0.319393,0.437644,0.698781,0.4112,0.410489,-0.208303,0.754114,0.68487,0.12143,0.723339,0.583719,61.9091,4.32383,4.29297,25.6667,4.25951,4.28324,105.889,4.09198,4.17512,11.8707,4.20232,4.36734,119.293,4.27106,4.28448,5.80202,4.04731,4.14512,360.162,4.52462,4.45146,29.4545,4.30599,4.32782,39.2808,4.38586,4.42937,118.859,4.3483,4.29911,13.6798,4.52189,4.47684,6.07576,4.26086,4.33603,10.2141,4.15605,4.30816,151.97,4.41741,4.3136,6.71717,4.2096,4.23964,718.212,4.25024,4.29578,76.1172,4.52683,4.24018,42.7707,4.43432,4.32758,137.081,4.52809,4.66587,-0.23062,4.30843,4.29715,0.212826,4.29687,4.2895,-0.185055,4.35237,4.29801,0.53986,4.34352,4.27996,0.243512,4.41976,4.3271,0.0530777,4.29596,4.29721,0.0649042,4.32677,4.33325,0.098528,4.23133,4.35041,0.230936,4.36882,4.31572,0.698781,4.33235,4.31221,-0.208303,4.32851,4.30277,0.12143,4.38496,4.36748,All
62.6364,0.596261,0.56669,26,-0.0647049,-0.0697821,107.667,-0.798892,-1.03706,11.9939,0.281985,0.340942,120.061,0.374862,0.490936,5.89697,-1.11274,-1.7079,365.758,0.3909,0.411445,29.8182,0.745134,0.804842,39.6788,0.832108,0.735245,120.212,0.583445,0.625585,13.8303,0.948781,0.878699,6.13636,0.280332,0.324194,10.3788,-0.0396063,-0.025819,152.545,0.379469,0.395872,6.82424,-0.0202115,-0.0641153,730.182,0.127845,0.460182,76.8242,0.596705,0.333123,43.4939,0.516476,0.385118,138.979,0.590287,0.729747,-0.214798,0.854063,0.795965,0.231734,0.348688,0.336363,-0.132771,0.794207,0.628795,0.578963,0.0346546,0.0521651,0.273499,0.485905,0.526269,0.0702974,0.707392,0.598561,0.0775401,0.518025,0.610946,0.112791,0.671199,0.662179,0.243298,0.312706,0.43184,0.734281,0.404478,0.403677,-0.174827,0.781168,0.661489,0.14303,0.687554,0.590053,62.6364,4.30683,4.2924,26,4.25784,4.28297,107.667,4.0928,4.17233,11.9939,4.20155,4.36975,120.061,4.25619,4.28409,5.89697,4.03469,4.142,365.758,4.51834,4.45568,29.8182,4.3491,4.32949,39.6788,4.43475,4.43648,120.212,4.32979,4.29952,13.8303,4.552,4.48491,6.13636,4.25997,4.33743,10.3788,4.15632,4.30851,152.545,4.40151,4.31457,6.82424,4.21101,4.23775,730.182,4.24896,4.29588,76.8242,4.5326,4.24181,43.4939,4.44256,4.32852,138.979,4.51661,4.67899,-0.214798,4.25554,4.29679,0.231734,4.2852,4.28931,-0.132771,4.29241,4.296,0.578963,4.2511,4.27915,0.273499,4.22922,4.33131,0.0702974,4.29892,4.29907,0.0775401,4.26172,4.34048,0.112791,4.39389,4.35834,0.243298,4.34492,4.31699,0.734281,4.35385,4.31323,-0.174827,4.33734,4.30088,0.14303,4.42592,4.38075,All
63.3636,0.522476,0.551664,26.3333,-0.0875336,-0.0890342,109.444,-0.815909,-1.07415,12.1172,0.28092,0.334571,120.828,0.398567,0.488032,5.99192,-1.13157,-1.75501,371.354,0.364998,0.407937,30.1818,0.720988,0.816212,40.0768,0.801055,0.74446,121.566,0.684978,0.629699,13.9808,0.909123,0.892528,6.19697,0.286398,0.317342,10.5434,-0.051331,-0.0377233,153.121,0.378222,0.389444,6.93131,-0.0473739,-0.0855424,742.152,0.124448,0.458168,77.5313,0.589497,0.34014,44.2172,0.528748,0.380962,140.877,0.590295,0.73592,-0.198976,0.814723,0.778212,0.250641,0.313009,0.319477,-0.0804865,0.74051,0.59109,0.618066,-0.0356562,0.0200069,0.303486,0.430749,0.524012,0.0875171,0.729091,0.611373,0.090176,0.503772,0.620337,0.127053,0.73554,0.675818,0.255659,0.287102,0.426037,0.769781,0.439879,0.396864,-0.14135,0.632264,0.638107,0.16463,0.514815,0.596387,63.3636,4.30084,4.29182,26.3333,4.25883,4.2827,109.444,4.09714,4.16953,12.1172,4.20098,4.37216,120.828,4.24097,4.2837,5.99192,4.02207,4.13887,371.354,4.50912,4.45991,30.1818,4.36305,4.33116,40.0768,4.47264,4.44358,121.566,4.29089,4.29994,13.9808,4.53805,4.49298,6.19697,4.26412,4.33884,10.5434,4.15831,4.30886,153.121,4.38345,4.31555,6.93131,4.21626,4.23587,742.152,4.24768,4.29597,77.5313,4.53836,4.24344,44.2172,4.44939,4.32947,140.877,4.52145,4.69211,-0.198976,4.27862,4.29642,0.250641,4.2747,4.28912,-0.0804865,4.26773,4.29399,0.618066,4.23607,4.27834,0.303486,4.37773,4.33552,0.0875171,4.30188,4.30093,0.090176,4.24737,4.34771,0.127053,4.38709,4.36627,0.255659,4.28354,4.31826,0.769781,4.3224,4.31425,-0.14135,4.21566,4.29899,0.16463,4.30907,4.39402,All
64.0909,0.386735,0.536637,26.6667,-0.110362,-0.108286,111.222,-0.832399,-1.11125,12.2404,0.280625,0.328199,121.596,0.417187,0.485129,6.08687,-1.1504,-1.80213,376.949,0.339809,0.404428,30.5455,0.710006,0.827583,40.4747,0.738668,0.753674,122.919,0.717663,0.633814,14.1313,0.873731,0.906356,6.25758,0.303661,0.310489,10.7081,-0.0630579,-0.0496276,153.697,0.377199,0.383016,7.03838,-0.0757445,-0.106969,754.121,0.121051,0.456153,78.2384,0.582288,0.347158,44.9404,0.538714,0.376806,142.775,0.608324,0.742092,-0.183153,0.793115,0.760458,0.269548,0.300808,0.302592,-0.0282021,0.435764,0.553385,0.657169,-0.0956473,-0.0121513,0.333472,0.507248,0.521755,0.104737,0.695719,0.624185,0.102812,0.577116,0.629729,0.141316,0.634431,0.689456,0.26802,0.288335,0.420233,0.805282,0.485449,0.390052,-0.107873,0.566992,0.614725,0.18623,0.741947,0.602721,64.0909,4.31507,4.29125,26.6667,4.25982,4.28243,111.222,4.10304,4.16674,12.2404,4.20163,4.37457,121.596,4.22765,4.28331,6.08687,4.00945,4.13574,376.949,4.49929,4.46414,30.5455,4.34786,4.33283,40.4747,4.45955,4.45069,122.919,4.24397,4.30035,14.1313,4.50604,4.50105,6.25758,4.27496,4.34024,10.7081,4.16062,4.30921,153.697,4.3603,4.31652,7.03838,4.22447,4.23398,754.121,4.24639,4.29607,78.2384,4.54413,4.24508,44.9404,4.45487,4.33041,142.775,4.53904,4.70523,-0.183153,4.32305,4.29606,0.269548,4.29725,4.28893,-0.0282021,4.24968,4.29198,0.657169,4.2629,4.27753,0.333472,4.36042,4.33972,0.104737,4.30075,4.30279,0.102812,4.302,4.35493,0.141316,4.36905,4.3742,0.26802,4.22592,4.31953,0.805282,4.27426,4.31527,-0.107873,4.21186,4.2971,0.18623,4.43469,4.40729,All
64.8182,0.529365,0.52161,27,-0.133191,-0.127538,113,-0.848523,-1.14834,12.3636,0.28128,0.321828,122.364,0.431464,0.482225,6.18182,-1.16923,-1.84924,382.545,0.317627,0.40092,30.9091,0.699024,0.838953,40.8727,0.710129,0.762889,124.273,0.627005,0.637928,14.2818,0.848016,0.920184,6.31818,0.324512,0.303637,10.8727,-0.0748279,-0.0615319,154.273,0.375148,0.376588,7.14545,-0.105019,-0.128397,766.091,0.117654,0.454138,78.9455,0.57508,0.354175,45.6636,0.545053,0.372649,144.673,0.640994,0.748264,-0.167331,0.788313,0.742705,0.288455,0.288608,0.285706,0.0240822,0.483318,0.515681,0.696272,-0.12708,-0.0443094,0.363459,0.674146,0.519498,0.121956,0.635437,0.636997,0.115448,0.705731,0.639121,0.155579,0.609728,0.703095,0.280382,0.408846,0.414429,0.840782,0.500735,0.383239,-0.0743968,0.56852,0.591344,0.207831,0.580968,0.609055,64.8182,4.29842,4.29068,27,4.26082,4.28216,113,4.11047,4.16395,12.3636,4.20381,4.37697,122.364,4.21599,4.28293,6.18182,3.99683,4.13262,382.545,4.48696,4.46837,30.9091,4.33266,4.3345,40.8727,4.45332,4.4578,124.273,4.20569,4.30077,14.2818,4.48141,4.50912,6.31818,4.28796,4.34164,10.8727,4.16468,4.30956,154.273,4.33753,4.31749,7.14545,4.23477,4.23209,766.091,4.24511,4.29617,78.9455,4.5499,4.24671,45.6636,4.45826,4.33135,144.673,4.56739,4.71835,-0.167331,4.34105,4.29569,0.288455,4.3198,4.28874,0.0240822,4.34726,4.28997,0.696272,4.2753,4.27671,0.363459,4.38524,4.34393,0.121956,4.29762,4.30465,0.115448,4.36948,4.36216,0.155579,4.40126,4.38213,0.280382,4.28927,4.3208,0.840782,4.24876,4.31629,-0.0743968,4.29674,4.29521,0.207831,4.43472,4.42056,All
65.5455,0.476131,0.506584,27.3333,-0.15602,-0.146791,114.778,-0.864362,-1.18543,12.4869,0.282827,0.315457,123.131,0.44115,0.479321,6.27677,-1.18686,-1.89636,388.141,0.296355,0.397411,31.2727,0.713331,0.850324,41.2707,0.739969,0.772104,125.626,0.524119,0.642042,14.4323,0.834087,0.934012,6.37879,0.352361,0.296784,11.0374,-0.0866343,-0.0734363,154.848,0.371955,0.37016,7.25253,-0.134892,-0.149824,778.061,0.114257,0.452124,79.6525,0.567872,0.361192,46.3869,0.550553,0.368493,146.571,0.682364,0.754436,-0.151508,0.782261,0.724951,0.307362,0.263744,0.268821,0.0763665,0.538233,0.477976,0.735375,-0.132391,-0.0764676,0.393446,0.608469,0.517241,0.139176,0.596587,0.649808,0.128084,0.722308,0.648512,0.169841,0.758271,0.716733,0.292743,0.550791,0.408626,0.876282,0.473091,0.376426,-0.0409201,0.648019,0.567962,0.229431,0.639235,0.615389,65.5455,4.30974,4.2901,27.3333,4.26181,4.28189,114.778,4.11908,4.16115,12.4869,4.20741,4.37938,123.131,4.20612,4.28254,6.27677,3.98493,4.12949,388.141,4.47396,4.4726,31.2727,4.30466,4.33618,41.2707,4.47991,4.46491,125.626,4.19111,4.30118,14.4323,4.47531,4.51719,6.37879,4.30519,4.34305,11.0374,4.16952,4.30991,154.848,4.31519,4.31846,7.25253,4.24626,4.2302,778.061,4.24383,4.29627,79.6525,4.55567,4.24834,46.3869,4.46117,4.3323,146.571,4.60264,4.73147,-0.151508,4.3274,4.29532,0.307362,4.33163,4.28855,0.0763665,4.38214,4.28796,0.735375,4.25646,4.2759,0.393446,4.40896,4.34814,0.139176,4.29384,4.30651,0.128084,4.41598,4.36939,0.169841,4.44748,4.39007,0.292743,4.38718,4.32207,0.876282,4.26073,4.31731,-0.0409201,4.33049,4.29332,0.229431,4.46235,4.43383,All
